Date,Total,Coronavirus
2020-04-28T14:22:39-05:00,,
2020-04-28T14:52:40-05:00,,
2020-04-28T15:22:41-05:00,,
2020-04-28T15:52:42-05:00,,
2020-04-28T16:22:43-05:00,,
2020-04-28T16:52:44-05:00,,
2020-04-28T17:22:45-05:00,,
2020-04-28T17:52:46-05:00,,
2020-04-28T18:22:47-05:00,,
2020-04-28T18:52:48-05:00,,
2020-04-28T19:22:49-05:00,,
2020-04-28T19:52:50-05:00,,
2020-04-28T20:22:51-05:00,,
2020-04-28T20:52:52-05:00,,
2020-04-28T21:22:53-05:00,,
2020-04-28T21:52:54-05:00,,
2020-04-28T22:22:55-05:00,,
2020-04-28T22:52:56-05:00,,
2020-04-28T23:22:57-05:00,,
2020-04-28T23:52:58-05:00,,
2020-04-29T00:22:59-05:00,,
2020-04-29T00:53:00-05:00,,
2020-04-29T01:23:01-05:00,,
2020-04-29T01:53:02-05:00,,
2020-04-29T02:23:03-05:00,,
2020-04-29T02:53:04-05:00,,
2020-04-29T03:23:05-05:00,,
2020-04-29T03:53:06-05:00,,
2020-04-29T04:23:07-05:00,,
2020-04-29T04:53:08-05:00,,
2020-04-29T05:23:09-05:00,,
2020-04-29T05:53:10-05:00,,
2020-04-29T06:23:11-05:00,,
2020-04-29T06:53:12-05:00,,
2020-04-29T07:23:13-05:00,,
2020-04-29T07:53:14-05:00,,
2020-04-29T08:23:15-05:00,,
2020-04-29T08:53:16-05:00,,
2020-04-29T09:23:17-05:00,,
2020-04-29T09:53:18-05:00,,
2020-04-29T10:23:19-05:00,,
2020-04-29T10:53:20-05:00,,
2020-04-29T11:23:21-05:00,,
2020-04-29T11:53:22-05:00,,
2020-04-29T12:23:23-05:00,,
2020-04-29T12:53:24-05:00,,
2020-04-29T13:23:25-05:00,,
2020-04-29T13:53:26-05:00,,
2020-04-29T14:23:27-05:00,,
2020-04-29T14:53:28-05:00,,
2020-04-29T15:23:29-05:00,,
2020-04-29T15:53:30-05:00,,
2020-04-29T16:23:31-05:00,,
2020-04-29T16:53:32-05:00,,
2020-04-29T17:23:33-05:00,,
2020-04-29T17:53:34-05:00,,
2020-04-29T18:23:35-05:00,,
2020-04-29T18:53:36-05:00,,
2020-04-29T19:23:37-05:00,,
2020-04-29T19:53:38-05:00,,
2020-04-29T20:23:39-05:00,,
2020-04-29T20:53:40-05:00,,
2020-04-29T21:23:41-05:00,,
2020-04-29T21:53:42-05:00,,
2020-04-29T22:23:43-05:00,,
2020-04-29T22:53:44-05:00,,
2020-04-29T23:23:45-05:00,,
2020-04-29T23:53:46-05:00,,
2020-04-30T00:23:47-05:00,,
2020-04-30T00:53:48-05:00,,
2020-04-30T01:23:49-05:00,,
2020-04-30T01:53:50-05:00,,
2020-04-30T02:23:51-05:00,,
2020-04-30T02:53:52-05:00,,
2020-04-30T03:23:53-05:00,,
2020-04-30T03:53:54-05:00,,
2020-04-30T04:23:55-05:00,,
2020-04-30T04:53:56-05:00,,
2020-04-30T05:23:57-05:00,,
2020-04-30T05:53:58-05:00,,
2020-04-30T06:23:59-05:00,,
2020-04-30T06:54:00-05:00,,
2020-04-30T07:24:01-05:00,,
2020-04-30T07:54:02-05:00,,
2020-04-30T08:24:03-05:00,,
2020-04-30T08:54:04-05:00,,
2020-04-30T09:24:05-05:00,,
2020-04-30T09:54:06-05:00,,
2020-04-30T10:24:07-05:00,,
2020-04-30T10:54:08-05:00,,
2020-04-30T11:24:09-05:00,,
2020-04-30T11:54:10-05:00,,
2020-04-30T12:24:11-05:00,,
2020-04-30T12:54:12-05:00,,
2020-04-30T13:24:13-05:00,,
2020-04-30T13:54:14-05:00,,
2020-04-30T14:24:15-05:00,,
2020-04-30T14:54:16-05:00,,
2020-04-30T15:24:17-05:00,,
2020-04-30T15:54:18-05:00,,
2020-04-30T16:24:19-05:00,,
2020-04-30T16:54:20-05:00,,
2020-04-30T17:24:21-05:00,,
2020-04-30T17:54:22-05:00,,
2020-04-30T18:24:23-05:00,,
2020-04-30T18:54:24-05:00,,
2020-04-30T19:24:25-05:00,,
2020-04-30T19:54:26-05:00,,
2020-04-30T20:24:27-05:00,,
2020-04-30T20:54:28-05:00,,
2020-04-30T21:24:29-05:00,,
2020-04-30T21:54:30-05:00,,
2020-04-30T22:24:31-05:00,,
2020-04-30T22:54:32-05:00,,
2020-04-30T23:24:33-05:00,,
2020-04-30T23:54:34-05:00,,
2020-05-01T00:24:35-05:00,,
2020-05-01T00:54:36-05:00,,
2020-05-01T01:24:37-05:00,,
2020-05-01T01:54:38-05:00,,
2020-05-01T02:24:39-05:00,,
2020-05-01T02:54:40-05:00,,
2020-05-01T03:24:41-05:00,,
2020-05-01T03:54:42-05:00,,
2020-05-01T04:24:43-05:00,,
2020-05-01T04:54:44-05:00,,
2020-05-01T05:24:45-05:00,,
2020-05-01T05:54:46-05:00,,
2020-05-01T06:24:47-05:00,,
2020-05-01T06:54:48-05:00,,
2020-05-01T07:24:49-05:00,,
2020-05-01T07:54:50-05:00,,
2020-05-01T08:24:51-05:00,,
2020-05-01T08:54:52-05:00,,
2020-05-01T09:24:53-05:00,,
2020-05-01T09:54:54-05:00,,
2020-05-01T10:24:55-05:00,,
2020-05-01T10:54:56-05:00,,
2020-05-01T11:24:57-05:00,,
2020-05-01T11:54:58-05:00,,
2020-05-01T12:24:59-05:00,,
2020-05-01T12:55:00-05:00,,
2020-05-01T13:25:01-05:00,,
2020-05-01T13:55:02-05:00,,
2020-05-01T14:25:03-05:00,,
2020-05-01T14:55:04-05:00,,
2020-05-01T15:25:05-05:00,,
2020-05-01T15:55:06-05:00,,
2020-05-01T16:25:07-05:00,,
2020-05-01T16:55:08-05:00,,
2020-05-01T17:25:09-05:00,,
2020-05-01T17:55:10-05:00,,
2020-05-01T18:25:11-05:00,,
2020-05-01T18:55:12-05:00,,
2020-05-01T19:25:13-05:00,,
2020-05-01T19:55:20-05:00,229624,163
2020-05-01T20:25:25-05:00,229624,163
2020-05-01T20:55:30-05:00,229624,163
2020-05-01T21:25:35-05:00,229624,163
2020-05-01T21:55:40-05:00,229624,163
2020-05-01T22:25:45-05:00,229624,163
2020-05-01T22:55:50-05:00,229624,163
2020-05-01T23:25:55-05:00,229624,163
2020-05-01T23:56:00-05:00,229561,163
2020-05-02T00:26:05-05:00,229561,163
2020-05-02T00:56:10-05:00,229561,163
2020-05-02T01:26:15-05:00,229561,163
2020-05-02T01:56:20-05:00,229561,163
2020-05-02T02:26:27-05:00,229350,162
2020-05-02T02:56:33-05:00,229350,162
2020-05-02T03:26:38-05:00,229350,162
2020-05-02T03:56:43-05:00,229350,162
2020-05-02T04:26:48-05:00,229350,162
2020-05-02T04:56:53-05:00,229350,162
2020-05-02T05:26:58-05:00,229350,162
2020-05-02T05:57:03-05:00,229350,162
2020-05-02T06:27:08-05:00,229238,161
2020-05-02T06:57:13-05:00,229238,161
2020-05-02T07:27:18-05:00,229238,161
2020-05-02T07:57:23-05:00,229238,161
2020-05-02T08:27:28-05:00,229238,161
2020-05-02T08:57:33-05:00,229238,161
2020-05-02T09:27:38-05:00,229238,161
2020-05-02T09:57:43-05:00,229238,161
2020-05-02T10:27:48-05:00,229112,161
2020-05-02T10:57:54-05:00,229112,161
2020-05-02T11:27:59-05:00,229112,161
2020-05-02T11:58:04-05:00,229112,161
2020-05-02T12:28:09-05:00,229112,161
2020-05-02T12:58:14-05:00,229112,161
2020-05-02T13:28:19-05:00,229112,161
2020-05-02T13:58:24-05:00,229112,161
2020-05-02T14:28:29-05:00,229003,161
2020-05-02T14:58:34-05:00,229003,161
2020-05-02T15:28:39-05:00,229003,161
2020-05-02T15:58:44-05:00,229003,161
2020-05-02T16:28:49-05:00,229003,161
2020-05-02T16:58:54-05:00,229003,161
2020-05-02T17:28:59-05:00,229003,161
2020-05-02T17:59:04-05:00,229003,161
2020-05-02T18:29:09-05:00,228885,161
2020-05-02T18:59:14-05:00,228885,161
2020-05-02T19:29:19-05:00,228885,161
2020-05-02T19:59:24-05:00,228885,161
2020-05-02T20:29:29-05:00,228885,161
2020-05-02T20:59:34-05:00,228885,161
2020-05-02T21:29:39-05:00,228885,161
2020-05-02T21:59:44-05:00,228885,161
2020-05-02T22:29:50-05:00,228820,162
2020-05-02T22:59:56-05:00,228820,162
2020-05-02T23:30:01-05:00,228820,162
2020-05-03T00:00:07-05:00,228820,162
2020-05-03T00:30:13-05:00,228820,162
2020-05-03T01:00:18-05:00,228820,162
2020-05-03T01:13:58-05:00,,162
2020-05-03T01:44:26-05:00,228820,162
2020-05-03T02:14:32-05:00,228644,162
2020-05-03T02:44:37-05:00,228644,162
2020-05-03T03:14:42-05:00,228644,162
2020-05-03T03:44:47-05:00,228644,162
2020-05-03T04:14:52-05:00,228644,162
2020-05-03T04:44:56-05:00,228644,162
2020-05-03T05:15:02-05:00,228644,162
2020-05-03T05:45:07-05:00,228644,162
2020-05-03T06:15:13-05:00,228603,162
2020-05-03T06:45:18-05:00,228603,162
2020-05-03T07:15:22-05:00,228603,162
2020-05-03T07:45:28-05:00,228603,162
2020-05-03T08:15:32-05:00,228603,162
2020-05-03T08:45:38-05:00,228603,162
2020-05-03T09:15:43-05:00,228603,162
2020-05-03T09:45:48-05:00,228603,162
2020-05-03T10:15:53-05:00,228490,162
2020-05-03T10:45:58-05:00,228490,162
2020-05-03T11:16:03-05:00,228490,162
2020-05-03T11:46:08-05:00,228490,162
2020-05-03T12:16:13-05:00,228490,162
2020-05-03T12:46:18-05:00,228490,162
2020-05-03T13:16:22-05:00,228490,162
2020-05-03T13:46:28-05:00,228490,162
2020-05-03T14:16:33-05:00,228354,162
2020-05-03T14:46:38-05:00,228354,162
2020-05-03T15:16:48-05:00,228354,162
2020-05-03T15:46:54-05:00,228354,162
2020-05-03T16:17:00-05:00,228354,162
2020-05-03T16:47:05-05:00,228354,162
2020-05-03T17:17:10-05:00,228354,162
2020-05-03T17:47:15-05:00,228354,162
2020-05-03T18:17:21-05:00,228217,159
2020-05-03T18:47:27-05:00,228217,159
2020-05-03T19:17:32-05:00,228217,159
2020-05-03T19:47:37-05:00,228217,159
2020-05-03T20:17:42-05:00,228217,159
2020-05-03T20:47:47-05:00,228217,159
2020-05-03T21:17:52-05:00,228217,159
2020-05-03T21:47:57-05:00,228217,159
2020-05-03T22:18:02-05:00,228088,156
2020-05-03T22:48:07-05:00,228088,156
2020-05-03T23:18:12-05:00,228088,156
2020-05-03T23:48:17-05:00,228088,156
2020-05-04T00:18:22-05:00,228088,156
2020-05-04T00:48:27-05:00,228088,156
2020-05-04T01:18:32-05:00,228088,156
2020-05-04T01:48:37-05:00,228088,156
2020-05-04T02:18:42-05:00,227875,154
2020-05-04T02:48:48-05:00,227875,154
2020-05-04T03:18:53-05:00,227875,154
2020-05-04T03:48:58-05:00,227875,154
2020-05-04T04:19:03-05:00,227875,154
2020-05-04T04:49:08-05:00,227875,154
2020-05-04T05:19:13-05:00,227875,154
2020-05-04T05:49:18-05:00,227875,154
2020-05-04T06:19:23-05:00,227845,153
2020-05-04T06:49:28-05:00,227845,153
2020-05-04T07:19:33-05:00,227845,153
2020-05-04T07:49:38-05:00,227845,153
2020-05-04T08:19:42-05:00,227845,153
2020-05-04T08:49:48-05:00,227845,153
2020-05-04T09:19:53-05:00,227845,153
2020-05-04T09:49:58-05:00,227845,153
2020-05-04T10:20:03-05:00,227771,153
2020-05-04T10:50:08-05:00,227771,153
2020-05-04T11:20:13-05:00,227771,153
2020-05-04T11:50:18-05:00,227771,153
2020-05-04T12:20:22-05:00,227771,153
2020-05-04T12:50:28-05:00,227771,153
2020-05-04T13:20:33-05:00,227771,153
2020-05-04T13:50:38-05:00,227771,153
2020-05-04T14:20:43-05:00,227706,153
2020-05-04T14:50:48-05:00,227706,153
2020-05-04T15:20:53-05:00,227706,153
2020-05-04T15:50:58-05:00,227706,153
2020-05-04T16:21:03-05:00,227706,153
2020-05-04T16:51:08-05:00,227706,153
2020-05-04T17:21:13-05:00,227706,153
2020-05-04T17:51:18-05:00,227706,153
2020-05-04T18:21:23-05:00,227616,153
2020-05-04T18:51:29-05:00,227616,153
2020-05-04T19:21:34-05:00,227616,153
2020-05-04T19:51:39-05:00,227616,153
2020-05-04T20:21:44-05:00,227616,153
2020-05-04T20:51:49-05:00,227616,153
2020-05-04T21:21:54-05:00,227616,153
2020-05-04T21:51:59-05:00,227616,153
2020-05-04T22:22:05-05:00,227527,152
2020-05-04T22:52:10-05:00,227527,152
2020-05-04T23:22:15-05:00,227527,152
2020-05-04T23:52:20-05:00,227527,152
2020-05-05T00:22:25-05:00,227527,152
2020-05-05T00:52:30-05:00,227527,152
2020-05-05T01:22:35-05:00,227527,152
2020-05-05T01:52:40-05:00,227527,152
2020-05-05T02:22:45-05:00,227310,151
2020-05-05T02:52:50-05:00,227310,151
2020-05-05T03:22:55-05:00,227310,151
2020-05-05T03:53:00-05:00,227310,151
2020-05-05T04:23:05-05:00,227310,151
2020-05-05T04:53:10-05:00,227310,151
2020-05-05T05:23:15-05:00,227310,151
2020-05-05T05:53:20-05:00,227310,151
2020-05-05T06:23:25-05:00,227284,151
2020-05-05T06:53:30-05:00,227284,151
2020-05-05T07:23:35-05:00,227284,151
2020-05-05T07:53:40-05:00,227284,151
2020-05-05T08:23:45-05:00,227284,151
2020-05-05T08:53:50-05:00,227284,151
2020-05-05T09:23:55-05:00,227284,151
2020-05-05T09:54:00-05:00,227284,151
2020-05-05T10:24:05-05:00,227209,151
2020-05-05T10:54:11-05:00,227209,151
2020-05-05T11:24:16-05:00,227209,151
2020-05-05T11:54:21-05:00,227209,151
2020-05-05T12:24:26-05:00,227209,151
2020-05-05T12:54:31-05:00,227209,151
2020-05-05T13:24:36-05:00,227209,151
2020-05-05T13:54:41-05:00,227209,151
2020-05-05T14:24:46-05:00,227218,151
2020-05-05T14:54:52-05:00,227218,151
2020-05-05T15:24:57-05:00,227218,151
2020-05-05T15:55:02-05:00,227218,151
2020-05-05T16:25:07-05:00,227218,151
2020-05-05T16:55:12-05:00,227218,151
2020-05-05T17:25:17-05:00,227218,151
2020-05-05T17:55:22-05:00,227218,151
2020-05-05T18:25:27-05:00,227230,150
2020-05-05T18:55:33-05:00,227230,150
2020-05-05T19:25:38-05:00,227230,150
2020-05-05T19:55:43-05:00,227230,150
2020-05-05T20:25:48-05:00,227230,150
2020-05-05T20:55:53-05:00,227230,150
2020-05-05T21:25:58-05:00,227230,150
2020-05-05T21:56:03-05:00,227230,150
2020-05-05T22:26:08-05:00,227239,150
2020-05-05T22:56:13-05:00,227239,150
2020-05-05T23:26:18-05:00,227239,150
2020-05-05T23:56:23-05:00,227239,150
2020-05-06T00:26:28-05:00,227239,150
2020-05-06T00:56:33-05:00,227239,150
2020-05-06T01:26:38-05:00,227239,150
2020-05-06T01:56:43-05:00,227239,150
2020-05-06T02:26:48-05:00,227089,151
2020-05-06T02:56:53-05:00,227089,151
2020-05-06T03:26:58-05:00,227089,151
2020-05-06T03:57:03-05:00,227089,151
2020-05-06T04:27:08-05:00,227089,151
2020-05-06T04:57:13-05:00,227089,151
2020-05-06T05:27:18-05:00,227089,151
2020-05-06T05:57:22-05:00,227089,151
2020-05-06T06:27:28-05:00,227122,151
2020-05-06T06:57:33-05:00,227122,151
2020-05-06T07:27:38-05:00,227122,151
2020-05-06T07:57:43-05:00,227122,151
2020-05-06T08:27:48-05:00,227122,151
2020-05-06T08:57:53-05:00,227122,151
2020-05-06T09:27:58-05:00,227122,151
2020-05-06T09:58:03-05:00,227122,151
2020-05-06T10:28:08-05:00,227014,150
2020-05-06T10:58:13-05:00,227014,150
2020-05-06T11:28:18-05:00,227014,150
2020-05-06T11:58:22-05:00,227014,150
2020-05-06T12:28:28-05:00,227014,150
2020-05-06T12:58:33-05:00,227014,150
2020-05-06T13:28:38-05:00,227014,150
2020-05-06T13:58:43-05:00,227014,150
2020-05-06T14:28:48-05:00,226919,151
2020-05-06T14:58:53-05:00,226919,151
2020-05-06T15:28:58-05:00,226919,151
2020-05-06T15:59:03-05:00,226919,151
2020-05-06T16:29:08-05:00,226919,151
2020-05-06T16:59:12-05:00,226919,151
2020-05-06T17:29:18-05:00,226919,151
2020-05-06T17:59:22-05:00,226919,151
2020-05-06T18:29:40-05:00,226841,151
2020-05-06T18:59:45-05:00,226841,151
2020-05-06T19:29:50-05:00,226841,151
2020-05-06T19:59:55-05:00,226841,151
2020-05-06T20:30:00-05:00,226841,151
2020-05-06T21:00:06-05:00,226841,151
2020-05-06T21:30:13-05:00,226841,151
2020-05-06T22:00:19-05:00,226841,151
2020-05-06T22:30:24-05:00,226652,150
2020-05-06T23:00:29-05:00,226652,150
2020-05-06T23:30:34-05:00,226652,150
2020-05-07T00:00:39-05:00,226652,150
2020-05-07T00:30:44-05:00,226652,150
2020-05-07T01:00:49-05:00,226652,150
2020-05-07T01:30:54-05:00,226652,150
2020-05-07T02:00:59-05:00,226399,150
2020-05-07T02:31:04-05:00,226399,150
2020-05-07T03:01:09-05:00,226399,150
2020-05-07T03:31:14-05:00,226399,150
2020-05-07T04:01:19-05:00,226399,150
2020-05-07T04:31:24-05:00,226399,150
2020-05-07T05:01:29-05:00,226399,150
2020-05-07T05:31:34-05:00,226399,150
2020-05-07T06:01:40-05:00,226331,150
2020-05-07T06:31:46-05:00,226331,150
2020-05-07T07:01:51-05:00,226331,150
2020-05-07T07:31:56-05:00,226331,150
2020-05-07T08:02:01-05:00,226331,150
2020-05-07T08:32:06-05:00,226331,150
2020-05-07T09:02:11-05:00,226331,150
2020-05-07T09:32:16-05:00,226331,150
2020-05-07T10:02:21-05:00,226240,149
2020-05-07T10:32:26-05:00,226240,149
2020-05-07T11:02:31-05:00,226240,149
2020-05-07T11:32:36-05:00,226240,149
2020-05-07T12:02:40-05:00,226240,149
2020-05-07T12:32:46-05:00,226240,149
2020-05-07T13:02:51-05:00,226240,149
2020-05-07T13:32:56-05:00,226240,149
2020-05-07T14:03:01-05:00,226140,149
2020-05-07T14:33:06-05:00,226140,149
2020-05-07T15:03:11-05:00,226140,149
2020-05-07T15:33:16-05:00,226140,149
2020-05-07T16:03:21-05:00,226140,149
2020-05-07T16:33:26-05:00,226140,149
2020-05-07T17:03:31-05:00,226140,149
2020-05-07T17:33:36-05:00,226140,149
2020-05-07T18:03:41-05:00,225966,149
2020-05-07T18:33:47-05:00,225966,149
2020-05-07T19:03:53-05:00,225966,149
2020-05-07T19:33:58-05:00,225966,149
2020-05-07T20:04:03-05:00,225966,149
2020-05-07T20:34:08-05:00,225966,149
2020-05-07T21:04:13-05:00,225966,149
2020-05-07T21:34:18-05:00,225966,149
2020-05-07T22:04:23-05:00,225827,148
2020-05-07T22:34:28-05:00,225827,148
2020-05-07T23:04:32-05:00,225827,148
2020-05-07T23:34:38-05:00,225827,148
2020-05-08T00:04:43-05:00,225827,148
2020-05-08T00:34:48-05:00,225827,148
2020-05-08T01:04:53-05:00,225827,148
2020-05-08T01:34:58-05:00,225827,148
2020-05-08T02:05:03-05:00,225635,149
2020-05-08T02:35:08-05:00,225635,149
2020-05-08T03:05:13-05:00,225635,149
2020-05-08T03:35:18-05:00,225635,149
2020-05-08T04:05:22-05:00,225635,149
2020-05-08T04:35:28-05:00,225635,149
2020-05-08T05:05:33-05:00,225635,149
2020-05-08T05:35:38-05:00,225635,149
2020-05-08T06:05:43-05:00,225522,149
2020-05-08T06:35:48-05:00,225522,149
2020-05-08T07:05:53-05:00,225522,149
2020-05-08T07:35:58-05:00,225522,149
2020-05-08T08:06:03-05:00,225522,149
2020-05-08T08:36:08-05:00,225522,149
2020-05-08T09:06:13-05:00,225522,149
2020-05-08T09:36:18-05:00,225522,149
2020-05-08T10:06:23-05:00,225353,149
2020-05-08T10:36:29-05:00,225353,149
2020-05-08T11:06:34-05:00,225353,149
2020-05-08T11:36:39-05:00,225353,149
2020-05-08T12:06:44-05:00,225353,149
2020-05-08T12:36:49-05:00,225353,149
2020-05-08T13:06:54-05:00,225353,149
2020-05-08T13:36:59-05:00,225353,149
2020-05-08T14:07:04-05:00,225227,148
2020-05-08T14:37:09-05:00,225227,148
2020-05-08T15:07:14-05:00,225227,148
2020-05-08T15:37:19-05:00,225227,148
2020-05-08T16:07:24-05:00,225227,148
2020-05-08T16:37:29-05:00,225227,148
2020-05-08T17:07:34-05:00,225227,148
2020-05-08T17:37:39-05:00,225227,148
2020-05-08T18:07:45-05:00,225035,144
2020-05-08T18:37:51-05:00,225035,144
2020-05-08T19:07:56-05:00,225035,144
2020-05-08T19:38:01-05:00,225035,144
2020-05-08T20:08:06-05:00,225035,144
2020-05-08T20:38:11-05:00,225035,144
2020-05-08T21:08:16-05:00,225035,144
2020-05-08T21:38:21-05:00,225035,144
2020-05-08T22:08:26-05:00,224949,144
2020-05-08T22:38:32-05:00,224949,144
2020-05-08T23:08:38-05:00,224949,144
2020-05-08T23:38:43-05:00,224949,144
2020-05-09T00:08:48-05:00,224949,144
2020-05-09T00:38:53-05:00,224949,144
2020-05-09T01:08:58-05:00,224949,144
2020-05-09T01:39:03-05:00,224949,144
2020-05-09T02:09:08-05:00,224716,142
2020-05-09T02:39:14-05:00,224716,142
2020-05-09T03:09:19-05:00,224716,142
2020-05-09T03:39:24-05:00,224716,142
2020-05-09T04:09:29-05:00,224716,142
2020-05-09T04:39:34-05:00,224716,142
2020-05-09T05:09:39-05:00,224716,142
2020-05-09T05:39:44-05:00,224716,142
2020-05-09T06:09:49-05:00,224640,142
2020-05-09T06:39:54-05:00,224640,142
2020-05-09T07:09:59-05:00,224640,142
2020-05-09T07:40:04-05:00,224640,142
2020-05-09T08:10:09-05:00,224640,142
2020-05-09T08:40:14-05:00,224640,142
2020-05-09T09:10:19-05:00,224640,142
2020-05-09T09:40:24-05:00,224640,142
2020-05-09T10:10:30-05:00,224546,140
2020-05-09T10:40:35-05:00,224546,140
2020-05-09T11:10:40-05:00,224546,140
2020-05-09T11:40:45-05:00,224546,140
2020-05-09T12:10:50-05:00,224546,140
2020-05-09T12:40:55-05:00,224546,140
2020-05-09T13:11:00-05:00,224546,140
2020-05-09T13:41:05-05:00,224546,140
2020-05-09T14:11:11-05:00,224403,140
2020-05-09T14:41:16-05:00,224403,140
2020-05-09T15:11:23-05:00,224403,140
2020-05-09T15:41:29-05:00,224403,140
2020-05-09T16:11:35-05:00,224403,140
2020-05-09T16:41:40-05:00,224403,140
2020-05-09T17:11:45-05:00,224403,140
2020-05-09T17:41:50-05:00,224403,140
2020-05-09T18:11:55-05:00,224254,140
2020-05-09T18:42:00-05:00,224254,140
2020-05-09T19:12:06-05:00,224254,140
2020-05-09T19:42:12-05:00,224254,140
2020-05-09T20:12:18-05:00,224254,140
2020-05-09T20:42:23-05:00,224254,140
2020-05-09T21:12:28-05:00,224254,140
2020-05-09T21:42:33-05:00,224254,140
2020-05-09T22:12:38-05:00,224099,139
2020-05-09T22:42:43-05:00,224099,139
2020-05-09T23:12:48-05:00,224099,139
2020-05-09T23:42:53-05:00,224099,139
2020-05-10T00:12:58-05:00,224099,139
2020-05-10T00:43:03-05:00,224099,139
2020-05-10T01:13:08-05:00,224099,139
2020-05-10T01:43:13-05:00,224099,139
2020-05-10T02:13:20-05:00,223796,138
2020-05-10T02:43:25-05:00,223796,138
2020-05-10T03:13:30-05:00,223796,138
2020-05-10T03:43:35-05:00,223796,138
2020-05-10T04:13:40-05:00,223796,138
2020-05-10T04:43:47-05:00,223796,138
2020-05-10T05:13:52-05:00,223796,138
2020-05-10T05:43:57-05:00,223796,138
2020-05-10T06:14:02-05:00,223703,138
2020-05-10T06:44:08-05:00,223703,138
2020-05-10T07:14:13-05:00,223703,138
2020-05-10T07:44:18-05:00,223703,138
2020-05-10T08:14:23-05:00,223703,138
2020-05-10T08:44:28-05:00,223703,138
2020-05-10T09:14:34-05:00,223703,138
2020-05-10T09:44:39-05:00,223703,138
2020-05-10T10:14:44-05:00,223612,137
2020-05-10T10:44:49-05:00,223612,137
2020-05-10T11:14:54-05:00,223612,137
2020-05-10T11:44:59-05:00,223612,137
2020-05-10T12:15:04-05:00,223612,137
2020-05-10T12:45:09-05:00,223612,137
2020-05-10T13:15:14-05:00,223612,137
2020-05-10T13:45:19-05:00,223612,137
2020-05-10T14:15:25-05:00,223471,137
2020-05-10T14:45:30-05:00,223471,137
2020-05-10T15:15:35-05:00,223471,137
2020-05-10T15:45:40-05:00,223471,137
2020-05-10T16:15:45-05:00,223471,137
2020-05-10T16:45:50-05:00,223471,137
2020-05-10T17:15:56-05:00,223471,137
2020-05-10T17:46:01-05:00,223471,137
2020-05-10T18:16:07-05:00,223251,138
2020-05-10T18:46:13-05:00,223251,138
2020-05-10T19:16:18-05:00,223251,138
2020-05-10T19:46:22-05:00,223251,138
2020-05-10T20:16:29-05:00,223251,138
2020-05-10T20:46:34-05:00,223251,138
2020-05-10T21:16:39-05:00,223251,138
2020-05-10T21:46:44-05:00,223251,138
2020-05-10T22:16:49-05:00,223133,135
2020-05-10T22:46:54-05:00,223133,135
2020-05-10T23:16:59-05:00,223133,135
2020-05-10T23:47:04-05:00,223133,135
2020-05-11T00:17:09-05:00,223133,135
2020-05-11T00:47:14-05:00,223133,135
2020-05-11T01:17:19-05:00,223133,135
2020-05-11T01:47:24-05:00,223133,135
2020-05-11T02:17:30-05:00,222749,136
2020-05-11T02:47:36-05:00,222749,136
2020-05-11T03:17:41-05:00,222749,136
2020-05-11T03:47:46-05:00,222749,136
2020-05-11T04:17:51-05:00,222749,136
2020-05-11T04:47:56-05:00,222749,136
2020-05-11T05:18:01-05:00,222749,136
2020-05-11T05:48:07-05:00,222749,136
2020-05-11T06:18:12-05:00,222557,135
2020-05-11T06:48:18-05:00,222557,135
2020-05-11T07:18:22-05:00,222557,135
2020-05-11T07:48:28-05:00,222557,135
2020-05-11T08:18:33-05:00,222557,135
2020-05-11T08:48:38-05:00,222557,135
2020-05-11T09:18:43-05:00,222557,135
2020-05-11T09:48:48-05:00,222557,135
2020-05-11T10:18:54-05:00,222401,135
2020-05-11T10:48:59-05:00,222401,135
2020-05-11T11:19:04-05:00,222401,135
2020-05-11T11:49:09-05:00,222401,135
2020-05-11T12:19:14-05:00,222401,135
2020-05-11T12:49:19-05:00,222401,135
2020-05-11T13:19:24-05:00,222401,135
2020-05-11T13:49:29-05:00,222401,135
2020-05-11T14:19:35-05:00,222185,135
2020-05-11T14:49:40-05:00,222185,135
2020-05-11T15:19:45-05:00,222185,135
2020-05-11T15:49:50-05:00,222185,135
2020-05-11T16:19:55-05:00,222185,135
2020-05-11T16:50:00-05:00,222185,135
2020-05-11T17:20:05-05:00,222185,135
2020-05-11T17:50:10-05:00,222185,135
2020-05-11T18:20:15-05:00,221937,133
2020-05-11T18:50:20-05:00,221937,133
2020-05-11T19:20:25-05:00,221937,133
2020-05-11T19:50:30-05:00,221937,133
2020-05-11T20:20:35-05:00,221937,133
2020-05-11T20:50:40-05:00,221937,133
2020-05-11T21:20:45-05:00,221937,133
2020-05-11T21:50:50-05:00,221937,133
2020-05-11T22:20:57-05:00,221768,132
2020-05-11T22:51:02-05:00,221768,132
2020-05-11T23:21:07-05:00,221768,132
2020-05-11T23:51:13-05:00,221768,132
2020-05-12T00:21:18-05:00,221768,132
2020-05-12T00:51:22-05:00,221768,132
2020-05-12T01:21:28-05:00,221768,132
2020-05-12T01:51:33-05:00,221768,132
2020-05-12T02:21:38-05:00,221290,133
2020-05-12T02:51:44-05:00,221290,133
2020-05-12T03:21:49-05:00,221290,133
2020-05-12T03:51:54-05:00,221290,133
2020-05-12T04:21:59-05:00,221290,133
2020-05-12T04:52:04-05:00,221290,133
2020-05-12T05:22:09-05:00,221290,133
2020-05-12T05:52:14-05:00,221290,133
2020-05-12T06:22:20-05:00,220961,133
2020-05-12T06:52:25-05:00,220961,133
